OGF_ID,TRAIL_NAME,TRAIL_ASSOCIATION,TRAIL_ASSOCIATION_WEBSITE,PERMITTED_USES,DESCRIPTION,ON_ROAD_FLG,TRAIL_LENGTH_KM,LOCATION_ACCURACY,EFFECTIVE_DATETIME,SYSTEM_DATETIME,OBJECTID,SHAPELEN
155164148,Vista Adventure Trail,Conservation Halton,www.conservationhalton.ca,Hiking or Walking,Other Features: Rock Climbing.,No,1.20000004768372,Within 10 metres,2023/12/08 13:26:15+00,2023/12/08 22:00:20+00,264257,0
319411964,Sienna Avenue Multi-Use Trail,City of Belleville,www.belleville.ca,"Hiking or Walking, Cycling","Belleville is the ideal place for outdoor enthusiasts, with over 45 kilometers of well-groomed recreation trails,  parks, gardens, and green space for everyone to enjoy year round.  We take pride in all of our recreational spaces and we ask that you do the same while enjoying these beautiful areas throughout our city. For your safety and the safety of others, please keep to the right and maintain safe speeds on bicycles and roller blades.",No,0.800000011920929,Within 10 metres,2023/12/08 13:26:21+00,2023/12/08 22:00:20+00,264273,0
183201769,Rockwood Ridge Trail,Township of Guelph/Eramosa,www.get.on.ca,"Hiking or Walking, Cycling, Cross Country Skiing","The Rockwood Ridge residential community is an example of one of the first developments in Wellington County to promote ""new urbanism"" design principles. New urbanism is an urban design movement which, among other things, promotes walkable neighbourhoods that contain a range of housing types. Situated on the east side of Rockwood in the Township of Guelph/Eramosa, these trails are well-integrated with the stormwater management ponds, parks, open space and other natural features of the site.  In 2009, an arbour and stone wall were installed at the trailhead. Funded by the Township of Guelph/Eramosa, the structure was hand-crafted by Doug E. Bell, a Guelph-based wood and stoneworker. The wood used to construct the arbour came from the Jolliffe family farmstead, which was located at the top of the hill on Jolliffe Avenue. The house was constructed circa 1870. When it was removed in 2008, the hand-hewn timbers were salvaged by Seaton Group, developer of the Rockwood Ridge community.  The stones used are also local. Some are from the foundation of the farmstead and others were collected from the fields during the home-building phase of the subdivision. The stones have been carefully shaped and laid using centuries-old techniques. Some of the rocks were hand-carved with images the represent the natural heritage of the region.",No,2,Within 10 metres,2023/12/08 13:26:28+00,2023/12/08 22:00:20+00,264289,0
319464318,McDairmid Woods Park Trail,City of Toronto,www.toronto.ca,"Hiking or Walking, Cycling","This trail is within a 4.5 hectare park near Brimley Road and Highway 401 that features three lit outdoor tennis courts, two multipurpose sports fields and two children's playgrounds. Located at the west end of the park is a densely forested area in the centre of which is the second children's playground.",Yes,0.5,Within 10 metres,2023/12/08 13:26:30+00,2023/12/08 22:00:20+00,264305,0
319464356,Bristol Avenue Parkette Trail,City of Toronto,www.toronto.ca,"Hiking or Walking, Cycling","This trail is within a small park near Dufferin Street and Dupont Street featuring a ball diamond on the east side of Bristol Avenue, and a children's playground to the west.",No,0.200000002980232,Within 10 metres,2023/12/08 13:26:23+00,2023/12/08 22:00:20+00,264321,0
319463164,Woburn Park Trail,City of Toronto,www.toronto.ca,"Hiking or Walking, Cycling","This trail is within a park that has a playground, a sports pad and a fenced Dogs Off-Leash Area.",No,0.5,Within 10 metres,2023/12/08 13:26:23+00,2023/12/08 22:00:20+00,264337,0
154614398,Ski Brulé Trail,Awenda Provincial Park,www.ontarioparks.com/park/awenda,Cross Country Skiing,,Yes,1.79999995231628,Within 10 metres,2023/12/08 13:26:14+00,2023/12/08 22:00:20+00,264353,0
143664283,Barrie Waterfront Trail,City of Barrie,www.barrie.ca,"Hiking or Walking, Cycling","Located on Barrie's beautiful Kempenfelt Bay, the Waterfront Trail guides visitors through three large waterfront parks. Heritage Park is located on Barrie's north shore and features delightful seasonal gardens, a stone's throw away from Downtown Barrie. Children and adults alike enjoy the unique water spray pad during hot weather. Barrie's Trans Canada Pavilion marks the south end of Centennial Park. Once home to the Allandale Train Station Roundhouse, the former CN Rail lands of Allandale Station Park holds the last segment of the Waterfront Trail and offers unparallalled views of Kempenfelt Bay, the historic Allandale Trail Station and the downtown skyline at night. The trail divides to separate cyclists from walkers. Parking is available at the South Shore Community Centre along Lakeshore Drive in the middle of the Park.",No,3.59999990463257,Within 10 metres,2023/12/08 13:26:27+00,2023/12/08 22:00:20+00,264369,0
143662787,Vollmer Culture and Recreation Complex Nature Trails,County of Essex,www.countyofessex.ca,Hiking or Walking,n/a,No,3.09999990463257,Within 10 metres,2023/12/08 13:26:17+00,2023/12/08 22:00:20+00,264385,0
319411897,Kempton Avenue Multi-Use Trail,City of Belleville,www.belleville.ca,"Hiking or Walking, Cycling","Belleville is the ideal place for outdoor enthusiasts, with over 45 kilometers of well-groomed recreation trails,  parks, gardens, and green space for everyone to enjoy year round.  We take pride in all of our recreational spaces and we ask that you do the same while enjoying these beautiful areas throughout our city. For your safety and the safety of others, please keep to the right and maintain safe speeds on bicycles and roller blades.",No,0.300000011920929,Within 10 metres,2023/12/08 13:26:21+00,2023/12/08 22:00:20+00,264401,0
202579110,McDonnell/Carew Park Trail,City of Kawartha Lakes,www.kawarthalakes.ca,"Hiking or Walking, Cycling","McDonnell/Carew Park is located in the heart of downtown Lindsay. This park features a 4 kilometre lit urban trail along for both daytime and nighttime use. The wooden boardwalk provides the perfect, picturesque spot for a stroll as visitors will be led along the shores of the Scugog River.

Whether you are looking for the perfect spot to sit and watch the boats go by as they head to the Trent Severn Waterway Lock 33 or cast a line and fish from the dock there is plenty to see and do at this tranquil spot. Visitors can continue along the boardwalk as it leads to Old Mill Park, once there have some fun on the inclusive playground, the Old Mill historical building located in the park, offers a glimpse into Lindsay’s historic past and offers a great backdrop for photos",Yes,4,Within 10 metres,2023/12/08 13:26:19+00,2023/12/08 22:00:20+00,264417,0
319472764,Wincott Park Trail,City of Toronto,www.toronto.ca,"Hiking or Walking, Cycling","This trail is within Wincott Park. Wincott Park is divided in half by Poynter Drive. This park is located in the middle of the neighbourhood near Westway Junior School. North of Poynter Drive there is a newly refurbished children's playground and two lit outdoor bocce courts. At the south end of the park there is a swing set, a pair of slides and a climbing structure. There are open green areas along the path as with naturalized areas for wildlife throughout the park.",No,1.39999997615814,Within 10 metres,2023/12/08 13:26:24+00,2023/12/08 22:00:20+00,264433,0
319472765,Centennial Park Trail,City of Toronto,www.toronto.ca,"Hiking or Walking, Cycling","This trail is within Centennial Park, located at the northwest corner of Toronto. It is home to Centennial Park Conservatory and the Centennial Park Pan Am BMX Centre. It also has a number of playgrounds, sport fields and other facilities. Centennial was opened in 1967 to celebrate Canada's 100th birthday. The land the park now occupies was once a dairy farm. A large portion of this farm was purchased by the City of Toronto to create the park.",No,8.10000038146973,Within 10 metres,2023/12/08 13:26:24+00,2023/12/08 22:00:20+00,264449,0
305603399,Firemen's Park Pathway,City of Niagara Falls,https://niagarafalls.ca/city-hall/recreation/trails/default.aspx,Hiking or Walking,This trail is accessible from Dorchester Road and loops around Niagara Falls Dog Park.,Yes,0.800000011920929,Within 10 metres,2023/12/08 13:26:21+00,2023/12/08 22:00:20+00,264465,0
319410000,Bell Boulevard Multi-Use Trail,City of Belleville,www.belleville.ca,"Hiking or Walking, Cycling","Belleville is the ideal place for outdoor enthusiasts, with over 45 kilometers of well-groomed recreation trails,  parks, gardens, and green space for everyone to enjoy year round.  We take pride in all of our recreational spaces and we ask that you do the same while enjoying these beautiful areas throughout our city. For your safety and the safety of others, please keep to the right and maintain safe speeds on bicycles and roller blades.",No,1.89999997615814,Within 10 metres,2023/12/08 13:26:21+00,2023/12/08 22:00:20+00,264481,0
319465371,Keele - Mulock Parkette Trail,City of Toronto,www.toronto.ca,"Hiking or Walking, Cycling","Trails, or multi-use trails, are used by pedestrians, cyclists, in-line skaters and more. Some are part of the bikeway network, some are paved and some are not. Many provide access into Toronto’s beautiful ravine system. Explore and find your new favourite respite from the city streets.",No,0.200000002980232,Within 10 metres,2023/12/08 13:26:23+00,2023/12/08 22:00:20+00,264497,0
195234471,County Road 20 Cycle Path,County of Essex,www.countyofessex.ca,"Hiking or Walking, Cycling",,Yes,6,Within 10 metres,2023/12/08 13:26:17+00,2023/12/08 22:00:20+00,264513,0
319475945,York U Multi-Use Trail,City of Toronto,www.toronto.ca,"Hiking or Walking, Cycling","Trails, or multi-use trails, are used by pedestrians, cyclists, in-line skaters and more. Some are part of the bikeway network, some are paved and some are not. Many provide access into Toronto’s beautiful ravine system. Explore and find your new favourite respite from the city streets.",No,3.29999995231628,Within 10 metres,2023/12/08 13:26:25+00,2023/12/08 22:00:20+00,264529,0
155164144,Lake Ontario Trail,Central Lake Ontario Conservation Authority,www.cloca.com,Hiking or Walking,"Established in 1972, the 272-hectare Lynde Shores Conservation Area, together with the adjacent Cranberry West Tract (40 hectares) is well known for its wildlife viewing opportunities, including both Lynde Creek Marsh and Cranberry Marsh. The Lynde Shores Conservation Area provides excellent habitat for nesting birds and acts as an important stopover point for waterfowl and shorebirds migrating along the north shore of Lake Ontario. In addition to their importance to wildlife, both Lynde Creek Marsh and Cranberry Marsh provide many other important functions that are typical of the few remaining coastal wetlands found along this northern section of the Lake Ontario shoreline. As a result, these two marshes are designated as provincially significant wetlands and are part of a long-term study, the Durham Region Coastal Wetland Monitoring Project. To help you get a closer look at this important area, Lynde Shores Conservation Area has a number of looping trails (5 km including the 1 km looping trail within the Cranberry West Tract). These trails are just the right length for little ones and are generally stroller and wheelchair friendly. Take a walk along the boardwalk to get a sense of what it feels like to be out in the middle of the Lynde Creek Marsh. Bring a camera, because you just never know what you might see!",No,0.600000023841858,Within 10 metres,2023/12/08 13:26:15+00,2023/12/08 22:00:20+00,264545,0
197977383,Kingfisher Loop,Lake Simcoe Region Conservation Authority,www.lsrca.on.ca,"Hiking or Walking, Cycling, Cross Country Skiing, Snowshoeing, Wheelchair Accessible","Scanlon Creek Conservation Area is a hikers’ haven, a picnicking paradise, a birder’s delight and a photographer’s dream. Explore forests, marshlands, and glacial erratics, enjoy spring wildflowers, or the vibrant fall leaves and see plenty of birds and other wildlife as you hike the expansive trail system covering most of the 300 hectare park. Serving both environmental and recreational needs, the park is a nature preserve for flora and fauna and home to a Bark Park for our canine friends.",No,3.29999995231628,Within 10 metres,2023/12/08 13:26:27+00,2023/12/08 22:00:20+00,264561,0
319463110,S.A.D.R.A. Park Trail,City of Toronto,www.toronto.ca,"Hiking or Walking, Cycling","Trails, or multi-use trails, are used by pedestrians, cyclists, in-line skaters and more. Some are part of the bikeway network, some are paved and some are not. Many provide access into Toronto’s beautiful ravine system. Explore and find your new favourite respite from the city streets.",No,0.600000023841858,Within 10 metres,2023/12/08 13:26:23+00,2023/12/08 22:00:20+00,264577,0
253052954,Pipeline Trail,Town of Whitby,www.whitby.ca,"Hiking or Walking, Cycling",Paved multi-use trail along the pipeline site.,No,1.5,Within 10 metres,2023/12/08 13:26:29+00,2023/12/08 22:00:20+00,264593,0
305603204,NS&T Trail II,City of Niagara Falls,https://niagarafalls.ca/city-hall/recreation/trails/default.aspx,Hiking or Walking,This walking trail is unpaved and only maintained through the summer months.,No,1,Within 10 metres,2023/12/08 13:26:21+00,2023/12/08 22:00:20+00,264609,0
196696050,Manning Road Local Residential Trail,Town of Tecumseh,www.tecumseh.ca,"Hiking or Walking, Cycling, Wheelchair Accessible","With more than 36 km of paved trails in Tecumseh, you can walk, run, ride a bike, skateboard and drive a wheelchair to be active all year long. With so many natural heritage areas, there are a lot of plant and animal species to discover along the way.",No,1.39999997615814,Within 10 metres,2023/12/08 13:26:18+00,2023/12/08 22:00:20+00,264625,0
210552483,Ash Creek Channel Trail,Town of Whitby,www.whitby.ca,"Hiking or Walking, Cycling",Paved muti-use trail alongside Ash Creek Channel.,No,1.60000002384186,Within 10 metres,2023/12/08 13:26:29+00,2023/12/08 22:00:20+00,264641,0
201749383,Blue Circle Trail,Rideau Valley Conservation Authority,www.rvca.ca,Hiking or Walking,"High atop a granite ridge overlooking the historic Upper Rideau waterway and Village of Westport is Foley Mountain. Foley is famous for its dynamic, hands-on, education programs for school children and youth groups. Enjoy the scenic lookout, hiking trails and picnic areas.",No,3.20000004768372,Within 10 metres,2023/12/08 13:26:18+00,2023/12/08 22:00:20+00,264657,0
143659358,Trinity Bellwoods Park Trail,City of Toronto,www.toronto.ca,"Hiking or Walking, Cycling","A 14.6 hectare park on Queen St. West at Strachan Ave. once the home of Trinty College. The park sits atop the now buried Garrison Creek and features three ball diamonds, eight tennis courts, two volleyball courts an artificial ice rink, an dog off leash area, a picnic area, a wading pool and a children's playground. Loacted in the south west section of the park is the Trinity Community Recreation Centre.",No,3.40000009536743,Within 10 metres,2023/12/08 13:26:25+00,2023/12/08 22:00:20+00,264673,0
319463156,Flemingdon Park Trail,City of Toronto,www.toronto.ca,"Hiking or Walking, Cycling","This trail is within a 13.3 hectare park near Don Mills Road and Eglinton Avenue East runs along the hydro corridor in Don Mills east to the Don Valley Parkway. The park features seven multipurpose sports field, two ball diamonds, ball hockey and basketball courts, a community garden, a children's playground and a splash pad. The Flemingdon Community Centre is located at the east end of the park at 150 Grenoble Drive, The Angela James Arena is also located adjacent to the park at 165 Grenoble Drive.",No,1.70000004768372,Within 10 metres,2023/12/08 13:26:24+00,2023/12/08 22:00:20+00,264689,0
253052947,St. Thomas Trail,Town of Whitby,www.whitby.ca,"Hiking or Walking, Cycling",Paved multi-use trail alongside a creek.,No,0.699999988079071,Within 10 metres,2023/12/08 13:26:29+00,2023/12/08 22:00:20+00,264705,0
319474924,Murray Ross Pkwy Multi-Use Trail,City of Toronto,www.toronto.ca,"Hiking or Walking, Cycling","Trails, or multi-use trails, are used by pedestrians, cyclists, in-line skaters and more. Some are part of the bikeway network, some are paved and some are not. Many provide access into Toronto’s beautiful ravine system. Explore and find your new favourite respite from the city streets.",No,0.600000023841858,Within 10 metres,2023/12/08 13:26:26+00,2023/12/08 22:00:20+00,264721,0
180483753,Alf Campbell Trail,Municipality of North Grenville,www.ngtrails.ca,Hiking or Walking,"Alf Campbell Trail is a 3.9 kilometre loop trail located within the Ferguson Forest Centre. This recreational trail has incline throughout the trail, but is flat in most areas. Alf Campbell Loop passes over some forest roadways, so be cautious of motorized vehicles. Parking is available at the trailhead north of the North Grenville Fire Station.",Yes,3.40000009536743,Within 10 metres,2023/12/08 13:26:16+00,2023/12/08 22:00:20+00,264737,0
319463143,Farlinger Ravine Trail,City of Toronto,www.toronto.ca,"Hiking or Walking, Cycling","This singletrack trail is in the Farlinger Ravine, running along taylor creek between the paved path and the hydro corridor.",Yes,0.5,Within 10 metres,2023/12/08 13:26:29+00,2023/12/08 22:00:20+00,264753,0
302939725,Applewood Park Neighbourhood Trail,City of Peterborough,www.city.peterborough.on.ca,Hiking or Walking,A short trail past Applewood Park connecting Applewood Court and Stewartcroft Crescent.,No,0.100000001490116,Within 10 metres,2023/12/08 13:26:27+00,2023/12/08 22:00:20+00,264769,0
194465149,Todd Lane Mult-Use Trail,County of Essex,www.countyofessex.ca,"Hiking or Walking, Cycling, Wheelchair Accessible",,No,1.70000004768372,Within 10 metres,2023/12/08 13:26:16+00,2023/12/08 22:00:20+00,264785,0
178658542,Owen Sound West Side Trail,City of Owen Sound,www.owensound.ca,"Hiking or Walking, Cycling",,No,1,Within 10 metres,2023/12/08 13:26:26+00,2023/12/08 22:00:20+00,264801,0
319415224,Muskiig Trail,Township of Carling,https://carling.ca/,"Hiking or Walking, Cycling, All-Terrain Vehicles (ATV), Off-Road Motorcycle","Muskiig Trail is a rolling single-track style trail following the original Shawnaga Colonization Road between Carling Station and the Dillon Road. This trail has large sections of ""corduroy"" where large logs have been placed in wet areas to make them passable. This may make for a more challenging (and rougher) ride.",Yes,9.10000038146973,Within 10 metres,2023/12/08 13:26:23+00,2023/12/08 22:00:20+00,264817,0
303248201,Parkhill Road West Multi-Use Trail,City of Peterborough,www.city.peterborough.on.ca,"Hiking or Walking, Cycling","The City of Peterborough develops and maintains a cycling network that includes multi-use trails, on-road cycling lanes, marked cycling routes and share the road signs. Directional signage is provided throughout the system to aid cyclists using the network.",No,1.89999997615814,Within 10 metres,2023/12/08 13:26:20+00,2023/12/08 22:00:20+00,264833,0
179426480,Caldwell-Carver Conservation Area Trail,City of Ottawa,www.ottawa.ca,Hiking or Walking,The Caldwell-Carver Conservation area has pathways around the eastern shore of McKay Lake and a smaller pond nearby. The rich woodland and waterbodies support an abundant diversity of birds and other wildlife.,No,1.79999995231628,Within 10 metres,2023/12/08 13:26:28+00,2023/12/08 22:00:20+00,264849,0
155736531,Forestry Research Trail,Samuel de Champlain Provincial Park,www.ontarioparks.com/park/samueldechamplain,Hiking or Walking,This trails winds its way through active forestry research plots.  A trail guide is available at the Visitor Centre.,Yes,2,Within 10 metres,2023/12/08 13:26:14+00,2023/12/08 22:00:20+00,264865,0
183009796,Drayton Walking Trail,Township of Mapleton,www.town.mapleton.on.ca,Hiking or Walking,"The Drayton Walking trail is a perfect spot to take in the beauty of the Conestogo River.  You can either walk, run or bike along the river and stop at your leisure at the many benches lining the trail to enjoy the serenity of your surroundings.",No,1,Within 10 metres,2023/12/08 13:26:28+00,2023/12/08 22:00:20+00,264881,0
319471479,Rippleton Park Trail,City of Toronto,www.toronto.ca,"Hiking or Walking, Cycling","Trails, or multi-use trails, are used by pedestrians, cyclists, in-line skaters and more. Some are part of the bikeway network, some are paved and some are not. Many provide access into Toronto’s beautiful ravine system. Explore and find your new favourite respite from the city streets.",No,1,Within 10 metres,2023/12/08 13:26:24+00,2023/12/08 22:00:20+00,264897,0
319474929,Carlaw Ave Multi-Use Trail,City of Toronto,www.toronto.ca,"Hiking or Walking, Cycling","Trails, or multi-use trails, are used by pedestrians, cyclists, in-line skaters and more. Some are part of the bikeway network, some are paved and some are not. Many provide access into Toronto’s beautiful ravine system. Explore and find your new favourite respite from the city streets.",No,0.300000011920929,Within 10 metres,2023/12/08 13:26:26+00,2023/12/08 22:00:20+00,264913,0
155831924,High Pines Trail,Bon Echo Provincial Park,www.ontarioparks.com/park/bonecho,Hiking or Walking,"Hikers pass a variety of forest and wetland communities including tall pines, groves of hemlock and quiet forest ponds.",No,1.70000004768372,Within 10 metres,2023/12/08 13:26:15+00,2023/12/08 22:00:20+00,264929,0
319475985,Rockcliffe Blvd Bicycle Multi-Use Trail,City of Toronto,www.toronto.ca,"Hiking or Walking, Cycling","Trails, or multi-use trails, are used by pedestrians, cyclists, in-line skaters and more. Some are part of the bikeway network, some are paved and some are not. Many provide access into Toronto’s beautiful ravine system. Explore and find your new favourite respite from the city streets.",No,0.400000005960464,Within 10 metres,2023/12/08 13:26:25+00,2023/12/08 22:00:20+00,264945,0
195042098,Texas Road Multi-Use Trail,Town of Amherstburg,www.amherstburg.ca/en/index.aspx,"Hiking or Walking, Cycling",,No,2.20000004768372,Within 10 metres,2023/12/08 13:26:17+00,2023/12/08 22:00:20+00,264961,0
205987943,Audley Road North Trail,Town of Ajax,www.ajax.ca/en/index.aspx,Hiking or Walking,Paved multi-use recreational trail,No,3.20000004768372,Within 10 metres,2023/12/08 13:26:19+00,2023/12/08 22:00:20+00,264977,0
180483758,Chickadee Trail,Municipality of North Grenville,www.ngtrails.ca,Hiking or Walking,"Chickadee Trail is a 1.4 kilometre loop trail that offers beautiful wooded scenery within the north side of the Ferguson Forest Centre. This recreational trail has incline throughout the trail, but is flat in some areas. Parking is available on the east side of County Road 44, between Settlers Trail and eQuinelle Golf Course.",Yes,1.39999997615814,Within 10 metres,2023/12/08 13:26:16+00,2023/12/08 22:00:20+00,264993,0
253246155,Victoria St W Multi Use Pathway,Town of Whitby,www.whitby.ca,"Hiking or Walking, Cycling",Paved multi-use pathway.,No,3.59999990463257,Within 10 metres,2023/12/08 13:26:19+00,2023/12/08 22:00:20+00,265009,0
319463203,Susan Tibaldi Parkette Trail,City of Toronto,www.toronto.ca,"Hiking or Walking, Cycling","Trails, or multi-use trails, are used by pedestrians, cyclists, in-line skaters and more. Some are part of the bikeway network, some are paved and some are not. Many provide access into Toronto’s beautiful ravine system. Explore and find your new favourite respite from the city streets.",No,0.100000001490116,Within 10 metres,2023/12/08 13:26:23+00,2023/12/08 22:00:20+00,265025,0
319471480,Dallington Park Trail,City of Toronto,www.toronto.ca,"Hiking or Walking, Cycling",This trail is within a 1.6 hectare forested ravine park following a tributary to the East Don River near Sheppard Avenue East and Leslie Street. The park features a recreational trail running south from Glentworth Road through the ravine to Sheppard Avenue East.,No,1.10000002384186,Within 10 metres,2023/12/08 13:26:24+00,2023/12/08 22:00:20+00,265041,0
195138387,County Road 29 Multi-Use Trail,County of Essex,www.countyofessex.ca,"Hiking or Walking, Cycling",,No,0.899999976158142,Within 10 metres,2023/12/08 13:26:17+00,2023/12/08 22:00:20+00,265057,0
253919072,Thickson Rd N Multi Use Pathway,Town of Whitby,www.whitby.ca,"Hiking or Walking, Cycling",Paved multi-use pathway alongside Thickson Road N.,No,1.10000002384186,Within 10 metres,2023/12/08 13:26:19+00,2023/12/08 22:00:20+00,265073,0
204133901,Achilles Road Greenbelt Trail,Town of Ajax,www.ajax.ca/en/index.aspx,"Hiking or Walking, Cycling",Paved multi-use recreational scenic trail,No,2.09999990463257,Within 10 metres,2023/12/08 13:26:28+00,2023/12/08 22:00:20+00,265089,0
196696026,Shields Street Local School Zone Trail,Town of Tecumseh,www.tecumseh.ca,"Hiking or Walking, Cycling, Wheelchair Accessible","With more than 36 km of paved trails in Tecumseh, you can walk, run, ride a bike, skateboard and drive a wheelchair to be active all year long. With so many natural heritage areas, there are a lot of plant and animal species to discover along the way.",No,0.5,Within 10 metres,2023/12/08 13:26:28+00,2023/12/08 22:00:20+00,265105,0
319474893,Harbour St Multi-Use Trail,City of Toronto,www.toronto.ca,"Hiking or Walking, Cycling","Trails, or multi-use trails, are used by pedestrians, cyclists, in-line skaters and more. Some are part of the bikeway network, some are paved and some are not. Many provide access into Toronto’s beautiful ravine system. Explore and find your new favourite respite from the city streets.",No,0.5,Within 10 metres,2023/12/08 13:26:24+00,2023/12/08 22:00:20+00,265121,0
179426478,Britannia Conservation Area Path,City of Ottawa,www.ottawa.ca,Hiking or Walking,"A 79 hectare patch of wilderness in the middle of an urban setting, Britannia Conservation Area is an amazing area of forest and wetlands. It is home to a pond called Mud Lake and hundreds of species of wildlife, with raccoons, frogs, turtles and foxes. This is prime birding territory, with thousands of birdwatchers coming each year to observe hundreds of different species. A walk through this easy-to-access natural area provides an exciting escape from city life.",No,1,Within 10 metres,2023/12/08 13:26:28+00,2023/12/08 22:00:20+00,265137,0
198757320,Arnold C. Matthews Nature Reserve Hiking Trails,Lake Simcoe Region Conservation Authority,www.lsrca.on.ca,"Hiking or Walking, Cycling, Cross Country Skiing, Snowshoeing","Arnold C. Matthews Nature Reserve is a 135-acre (55-hectare) site was created in 2008 by private landowners in Georgina, ON. Visitors can observe the mature, natural forest and reforested conifer trees that provide a valuable environment for wildlife.",No,11.8999996185303,Within 10 metres,2023/12/08 13:26:28+00,2023/12/08 22:00:20+00,265153,0
319413664,Second Avenue Multi-Use Trail,City of Greater Sudbury,https://www.greatersudbury.ca/,"Hiking or Walking, Cycling","Multi-use paths are shared facilities that may be installed when it is not possible to provide separate space for people to walk and bike. Some multi-use paths have pedestrian and cyclist lanes marked with symbols on the pavement, while others do not. Multi-use paths may be placed in areas where there is enough room to situate the path behind drainage ditches, creating greater separation from the road.",No,0.5,Within 10 metres,2023/12/08 13:26:22+00,2023/12/08 22:00:20+00,265169,0
305603205,NS&T Trail III,City of Niagara Falls,https://niagarafalls.ca/city-hall/recreation/trails/default.aspx,Hiking or Walking,This walking trail is unpaved and only maintained through the summer months.,No,1.60000002384186,Within 10 metres,2023/12/08 13:26:21+00,2023/12/08 22:00:20+00,265185,0
305603377,MacBain Park Pathway,City of Niagara Falls,https://niagarafalls.ca/city-hall/recreation/trails/default.aspx,Hiking or Walking,This walking trail is paved and borders around McBain Park and McBain Community Centre.,No,0.699999988079071,Within 10 metres,2023/12/08 13:26:27+00,2023/12/08 22:00:20+00,265201,0
319475988,West Don River Trail,City of Toronto,www.toronto.ca,"Hiking or Walking, Cycling","The West Don River Trail is located southwest of the intersection of Eglinton Avenue East and Don Mills Road, in the City of Toronto. The trail is along a section of the West Don River that flows through the Ernest Thompson Seton Park.",No,5.30000019073486,Within 10 metres,2023/12/08 13:26:25+00,2023/12/08 22:00:20+00,265217,0
179426405,Ottawa Bike Trails,City of Ottawa,www.ottawa.ca,Cycling,,No,1.79999995231628,Within 10 metres,2023/12/08 13:26:16+00,2023/12/08 22:00:20+00,265233,0
319430500,Will Dwyer Park Trail,City of Barrie,www.barrie.ca,"Hiking or Walking, Cycling","Will Dwyer Park is an 8.2 Acre park that includes a concession building, walking/bike paths, irrigation, a rotary fountain, outhouses, pumphouses, beach volleyball court, and an arboretum. The twin basketball court doubles as an outdoor rink in the winter. The family washrooms at the nearby Centennial Park building are heated and remain open year-round, 8am–5pm. All washrooms in the building are open May 1 to November 30, 7am–9pm.",No,1.10000002384186,Within 10 metres,2023/12/08 13:26:27+00,2023/12/08 22:00:20+00,265249,0
319470932,Logan Avenue Parkette Trail,City of Toronto,www.toronto.ca,"Hiking or Walking, Cycling","This trail is within a linear parkette that features a drinking fountain, a pathway through shaded green space and and flowering shrubs and perennials.",No,0.100000001490116,Within 10 metres,2023/12/08 13:26:24+00,2023/12/08 22:00:20+00,265265,0
197977385,SugarMaple Loop,Lake Simcoe Region Conservation Authority,www.lsrca.on.ca,"Hiking or Walking, Cycling, Cross Country Skiing, Snowshoeing, Wheelchair Accessible","Scanlon Creek Conservation Area is a hikers’ haven, a picnicking paradise, a birder’s delight and a photographer’s dream. Explore forests, marshlands, and glacial erratics, enjoy spring wildflowers, or the vibrant fall leaves and see plenty of birds and other wildlife as you hike the expansive trail system covering most of the 300 hectare park. Serving both environmental and recreational needs, the park is a nature preserve for flora and fauna and home to a Bark Park for our canine friends.",No,2,Within 10 metres,2023/12/08 13:26:27+00,2023/12/08 22:00:20+00,265281,0
319411947,Zwick's Centennial Park East Recreational Trail,City of Belleville,www.belleville.ca,"Hiking or Walking, Cycling","Zwick's Centennial Park East is located East of Bay Bridge Road, Zwicks Park East. There are two sections (east and west).West Zwick's includes: Off-leash dog park, green space, wedding photos, walking trails, a toboggan hill and event space.",No,2.40000009536743,Within 10 metres,2023/12/08 13:26:21+00,2023/12/08 22:00:20+00,265297,0
196310456,Rockway Falls Side Trail,Niagara Peninsula Conservation Authority,www.npca.ca,Hiking or Walking,This side trail is split by the main trail at km 44.8.  Heading north the side trail terminates at a small waterfall on Fifteen Mile Creek.  Heading south the side trail ends at Rockway Community Centre parking lot.A short loop through Rockway Conservation Area.,Yes,1.70000004768372,Within 10 metres,2023/12/08 13:26:18+00,2023/12/08 22:00:20+00,265313,0
143663968,South Drumlin Nature Area Trail,City of Peterborough,www.city.peterborough.on.ca,Hiking or Walking,"The South Drumlin Nature area is a large drumlin with a deciduous forest that follows along the Trent Canal, and features a robust trail network. It is so-named because, like the Lady Eaton Drumlin Nature Area, it is on a drumlin- an elongated teardrop-shaped hill of rock, sand, and gravel that formed under glacier ice approximately 10,000 years ago.",No,2.79999995231628,Within 10 metres,2023/12/08 13:26:20+00,2023/12/08 22:00:20+00,265329,0
205987936,Taunton Road Trail,Town of Ajax,www.ajax.ca/en/index.aspx,"Hiking or Walking, Cycling",Paved multi-use recreational trail,No,5.09999990463257,Within 10 metres,2023/12/08 13:26:19+00,2023/12/08 22:00:20+00,265345,0
